,Category,Frame,bpm,bass volume,low midrange volume,high midrange volume,treble volume,average overall loudness,dissonance,timbre,percussiveness,proiminence of pitches,cleanliness of timbre,brightness (normalized),brightness (unnormalized),richness of timbre,average instantaneous loudness,average segment loudness,strength of chords,percentage of frames silent,pitch max to min ratio,pitch ambiguity,disparity b/w highs and lows,noisiness (spectral spread),frequency of 85th percentile,volume variation between frequency levels 1,volume variation between frequency levels 2,strongest frequency,max to mean ratio of volume
612,Dreams,79,160,0.005753452,0.006061359,0.00549146,0.00507443,0.004277976,0.489842369,0.102274387,0.134250091,0.651118727,0.10965967,2469.057386,51.30730964,26.81860465,-20.09287094,-19.92472633,0.49997637,0.004651163,8.351826836,3.048240653,1.04296427,5898469.17,4579.66161,0.021011383,8.215598938,0.503778457,12.72726434
613,Dreams,80,161,0.009398047,0.005457042,0.007437035,0.005545421,0.004886898,0.491803598,0.109324664,0.129031159,0.623277442,0.118088617,2585.404113,58.70255833,29.41395349,-19.16975456,-19.4682859,0.463535377,0,9.879224118,2.780053349,1.086249224,5643848.501,4443.251272,0.026805261,8.199554246,0.888550065,12.83120073
614,Dreams,81,161,0.004172269,0.006175942,0.004431102,0.001548473,0.003608407,0.486243324,0.073071048,0.059997559,0.708386051,0.196415122,1562.657461,20.80854787,22.84722222,-23.94711403,-24.66347401,0.362859716,0.064814815,7.905846342,3.145772202,1.175344312,3198360.883,2020.731608,0.015539329,7.697902134,0.337861679,12.14631679
615,Dreams,82,161,0.001918113,0.005854392,0.003486561,0.000613074,0.003046613,0.480543397,0.05986479,0.088721839,0.670792089,0.209512619,1563.547643,13.51031055,16.41860465,-25.24247074,-25.53806488,0.296493889,0.125581395,9.305529934,2.724961831,1.750455492,3373115.802,2294.538063,0.011390374,7.491584365,0.614494762,12.42323249
616,Dreams,83,148,0.001013451,0.004107044,0.00290657,0.001769017,0.002198019,0.481980347,0.053633048,0.10274573,0.688100529,0.147659312,2018.739175,19.40397825,12.74418605,-28.29881115,-23.85317535,0.523702177,0.395348837,11.82280069,2.421657834,1.571384032,4014819.099,3185.411746,0.009262538,7.756405571,0.310667097,9.964309036
617,Dreams,84,147,0.001533951,0.006475952,0.003364727,0.00241931,0.002992587,0.474407546,0.075841824,0.107797128,0.680146693,0.182722713,1565.519914,26.3562945,13.08333333,-23.6204208,-22.76903625,0.371960781,0.199074074,9.390361868,2.745555657,1.521229816,5026455.954,3669.816081,0.013297529,7.731762032,0.465606115,12.75898897
618,Dreams,85,160,0.00178504,0.00414844,0.006194032,0.004086995,0.00358547,0.492035498,0.086274383,0.152668514,0.673271821,0.088442013,2859.755088,44.02679176,22.63255814,-21.99175888,-20.9562011,0.481701722,0.046511628,9.660873674,2.73786542,0.97859189,4920615.648,4768.452716,0.015573392,8.072346299,1.772801841,10.21848723
619,Dreams,86,160,0.011177386,0.007419046,0.005939129,0.003941005,0.004888762,0.488901648,0.10342304,0.112286519,0.640627404,0.130953924,2258.672095,43.56341472,30.33953488,-19.80342937,-19.78074463,0.538864564,0,8.702673429,2.985533419,1.015203865,5741922.926,3509.511492,0.02706447,8.179423077,0.516989691,13.36502952
620,Dreams,87,160,0.011597023,0.00858645,0.00660511,0.004293731,0.005119141,0.488714432,0.109386431,0.108317057,0.63182277,0.128991583,2219.19386,47.26170906,31.73611111,-19.45080391,-19.12302414,0.500164991,0,8.608890595,3.022197888,1.034125025,5747182.919,3410.819499,0.02956679,8.209706635,0.448088167,13.71468263
621,Dreams,88,155,0.008469256,0.011530083,0.007846758,0.005234475,0.005290709,0.489812787,0.118948414,0.125649528,0.676554844,0.110350471,2244.955878,57.06671328,34.49767442,-19.21327747,-19.16377777,0.445765744,0,8.026128809,3.171789029,1.106203587,6228353.31,3891.300191,0.031612105,8.279815738,0.588028783,12.27880065
622,Dreams,89,146,0.008539287,0.011459924,0.008620892,0.005305946,0.005449435,0.488807971,0.121279631,0.124320948,0.68431189,0.104831557,2219.782153,59.52932184,36.95348837,-18.85157112,-18.72032112,0.459396419,0,7.833625522,3.185930522,1.053420528,6205600.807,3938.673238,0.032632306,8.290221214,0.554335974,11.59606134
623,Dreams,90,147,0.012681711,0.012039711,0.00668184,0.003588086,0.005329055,0.48940543,0.11586977,0.085250289,0.622978688,0.159497618,1946.382802,42.23530743,33.23611111,-19.90871384,-19.57788639,0.530778123,0.050925926,8.163158441,3.100772022,1.123775859,4985994.115,2589.567057,0.032703695,8.035635465,0.348227572,14.40065156
624,Dreams,91,180,0.00886779,0.013188267,0.006966074,0.004657848,0.005356597,0.490528475,0.119673203,0.105727653,0.658426786,0.124583408,2135.092913,51.78780174,35.35813953,-19.31790146,-19.21929333,0.417228451,0,7.292833637,3.236816198,1.084837018,5723990.137,3322.423011,0.031496806,8.189855997,0.374877715,13.54318032
625,Dreams,92,142,0.014057915,0.013147002,0.006013314,0.002907383,0.005476381,0.489988265,0.121114848,0.073153616,0.628857261,0.152910409,1924.792004,35.68584663,34.16744186,-19.61453777,-19.31987633,0.415556293,0,8.31471049,3.174685812,1.007512156,4725914.844,2332.797057,0.033123254,8.045500272,0.449008562,14.70482718
626,Dreams,93,161,0.01494204,0.016997204,0.010150227,0.002927068,0.006236375,0.486706779,0.123259805,0.081151892,0.626530662,0.13065761,1873.856144,44.79888677,41.07407407,-18.30020702,-18.38406693,0.567645049,0,10.15770057,2.636494084,1.178902094,4806659.677,2243.939209,0.042326982,8.060851419,0.558534212,12.66909594
627,Dreams,94,116,0.011258841,0.006039234,0.005142306,0.00183827,0.004308264,0.487082324,0.087925228,0.110901163,0.594977379,0.121250003,2180.1655,26.59076887,27.8,-23.05045582,-25.87432781,0.454986216,0.004651163,10.14230782,2.716892076,1.408540927,5859903.102,2704.06954,0.023638393,8.22983245,0.25006533,15.41740001
628,Dreams,95,161,0.000254099,0.000795772,0.000591694,0.000180962,0.001158171,0.480250394,0.026094397,0.097606286,0.712354964,0.135584918,1491.870124,2.761684123,4.23255814,-33.58260845,-31.81559349,0.398098391,0.893023256,8.857979097,3.082195218,1.853930967,5344973.886,2231.641079,0.001772641,7.920055664,0.184027839,9.563142995
629,Dreams,96,120,0.001635959,0.002959195,0.001786533,0.000411045,0.002354745,0.466600915,0.05020054,0.066973651,0.645221093,0.17985863,1229.725571,7.379589864,12.3287037,-28.02092823,-27.21416004,0.494334915,0.194444444,9.263646753,2.718891265,1.918621179,4855806.609,1873.488363,0.006569961,7.654373328,0.311596975,9.897345523
630,Dreams,97,120,0.001497254,0.003963315,0.002226043,0.000357817,0.002598567,0.470015162,0.054973991,0.060269804,0.657058549,0.178070224,1127.647135,7.78418585,13.73953488,-27.35584354,-28.52407925,0.524302113,0.139534884,9.120255258,2.731982701,1.949276533,4686575.584,1457.64762,0.007786771,7.610110942,0.547128469,9.434616132
631,Dreams,98,128,0.000986901,0.001221387,0.000470905,7.28E-05,0.00145769,0.453565179,0.030957676,0.033521076,0.600810952,0.249148917,711.5017061,1.692743906,6.046511628,-31.65588982,-29.26116398,0.469912874,0.76744186,11.48220513,2.312895617,2.503253114,3390250.198,808.7470476,0.00259997,7.202703966,0.215047209,13.00011554
632,Dreams,99,128,0.002429346,0.002025088,0.000632409,0.000175051,0.00207955,0.466023922,0.047756916,0.042249891,0.556419215,0.217525276,1103.939369,3.291779451,7.722222222,-27.01788261,-26.63673164,0.464131345,0.365740741,11.66095452,2.406205167,1.92228345,4477511.672,1193.098958,0.005025376,7.634314656,0.174686475,15.46828162
633,Dreams,100,128,0.004127236,0.00183761,0.000590892,0.000691142,0.002367838,0.468871373,0.053083822,0.054076581,0.54468265,0.231021058,1241.462138,7.252496435,7.051162791,-25.64915188,-24.6665226,0.550028237,0.330232558,9.544953938,2.693299895,1.716731553,5147796.772,1771.832077,0.006963465,7.66275281,0.169948357,16.20690375
634,Dreams,101,128,0.026062739,0.003831611,0.001536167,0.000202715,0.004962664,0.47513724,0.08761402,0.029024346,0.374118651,0.293883925,1035.914467,6.3313716,8.693023256,-21.91242832,-20.76557453,0.515491946,0.023255814,12.4714107,2.102434646,1.636466099,4681233.513,492.05873,0.030609062,7.593510594,0.398268494,23.96762403
635,Dreams,102,128,0.05390765,0.00938083,0.000407529,0.000356045,0.007046042,0.443456812,0.129947015,0.019151476,0.341228483,0.402525415,600.9192592,9.346438931,6.666666667,-18.2290601,-18.03833134,0.46016492,0.00462963,11.82264261,2.29717925,2.564135922,4995670.34,283.9192708,0.062435102,6.985224099,0.544207978,23.82194137
636,Dreams,103,128,0.007731189,0.004232531,0.000983748,0.001148513,0.00250826,0.473551685,0.058431586,0.102205214,0.658891042,0.181598943,1972.243447,12.10958097,7.772093023,-28.45924328,-26.62933826,0.467540432,0.441860465,7.880467757,3.049545264,1.770533496,4192596.216,3087.761174,0.013360655,7.632266459,0.522453849,10.24724226
637,Dreams,104,127,0.00589427,0.002974248,0.002612305,0.000446086,0.002506646,0.483681498,0.043612578,0.066063318,0.625308882,0.157832914,1770.723384,8.689462734,11.86511628,-28.96437294,-22.53634735,0.488286092,0.51627907,11.00697031,2.467283257,1.556981579,3673839.337,1862.672148,0.011745906,7.805610641,0.401671502,12.27849751
638,Dreams,105,128,0.025585515,0.005868289,0.002105874,0.000932393,0.005485032,0.480138113,0.096280494,0.053012424,0.406176228,0.219389007,1543.591668,13.90302218,16.55092593,-19.06017818,-19.25524822,0.426379669,0,12.07055441,2.295212712,1.160451772,5910995.061,778.1860352,0.034148332,8.023664316,0.42553344,20.76142421
639,Dreams,106,128,0.04569672,0.00931189,0.002825615,0.001448555,0.007293921,0.479212885,0.127956632,0.039546239,0.332003698,0.254827757,1450.995239,21.50396146,16.55813953,-19.35038727,-19.36108036,0.39818723,0,10.83159689,2.53567826,1.231666552,6426509.309,621.4582576,0.057863375,7.990484872,0.576813752,23.40565147
640,Dreams,107,128,0.039123839,0.00909641,0.004674779,0.003842064,0.007119127,0.47639468,0.130147327,0.06334484,0.392711999,0.224800048,1736.925649,40.92089627,19.05116279,-18.90809528,-18.70160717,0.484608596,0,11.0359606,2.44741657,1.148216334,6770326.662,1449.73542,0.055510318,8.062902599,0.622778935,21.94528812
641,Dreams,108,128,0.034361017,0.007379593,0.005432501,0.002000803,0.006608932,0.475617208,0.121918129,0.058132595,0.378980718,0.222046054,1466.756662,28.98080549,19.16203704,-18.77226704,-18.72210522,0.397402449,0,12.39882099,2.176895827,1.351174732,6767212.77,1129.496257,0.047948226,8.002319744,0.679805799,20.0431166
642,Dreams,109,128,0.01663364,0.005134548,0.002545494,0.003079556,0.004846259,0.4821233,0.084196852,0.129035701,0.498524845,0.156897703,2073.474383,33.61332312,18.85581395,-18.74310497,-18.58527699,0.415148292,0,10.65664413,2.580729871,1.034459453,7845667.177,4088.904887,0.026765389,8.266248741,0.417235198,17.39734765
643,Dreams,110,128,0.034997538,0.00725068,0.00215049,0.001686488,0.006231339,0.482796568,0.111194603,0.063331214,0.41480513,0.218663901,1699.457017,21.68360073,19.1255814,-19.25676277,-19.14719414,0.37720622,0,9.907387551,2.712532318,1.14907385,6435211.364,1095.188726,0.044967875,8.079834346,0.452056877,21.54778714
644,Dreams,111,128,0.035074321,0.011157682,0.001441594,0.000820526,0.006252647,0.461932383,0.1151052,0.051619918,0.39581666,0.263430767,895.3485808,15.21183688,11.47222222,-18.46251595,-17.98836334,0.387678154,0,12.16264114,2.171039792,1.558885993,6858722.093,701.3244629,0.046168888,7.687674639,0.661363555,21.40954128
645,Dreams,112,127,0.037745017,0.010685847,0.004179303,0.001542526,0.006288324,0.467705117,0.119030717,0.043654615,0.388159575,0.28691302,1126.305427,23.78593763,15.25581395,-21.24144936,-22.870928,0.445179181,0.069767442,10.83447159,2.35876865,1.64071918,5645248.849,720.7113009,0.051739376,7.631376865,0.522484638,23.55286309
646,Dreams,113,92,3.02E-05,0.001127079,0.000383621,0.000459788,0.001175777,0.44958868,0.024739364,0.107412791,0.529624139,0.215929613,2295.523614,4.54308426,3,-32.80645657,-31.04872669,0.370371328,0.827906977,16.32743671,1.909420913,1.506985273,3804134.274,3321.922238,0.001972312,7.221789054,0.621569006,17.62935431
647,Dreams,114,96,0.000286773,0.006954624,0.002658378,7.24E-05,0.002176867,0.428763915,0.049092332,0.057571976,0.591906445,0.25207561,1200.086476,8.160549491,6.268518519,-29.3062294,-25.68908672,0.545668383,0.601851852,13.94682428,1.99135766,1.894151919,3645337.155,1535.137939,0.009809211,7.065232802,0.734055538,15.08930287
648,Dreams,115,184,0.000403381,0.00728344,0.001949366,0.000190041,0.002361588,0.40902765,0.05281791,0.054301417,0.577228423,0.269954121,1023.227427,7.607362636,6.353488372,-28.17580765,-25.86910732,0.659071568,0.497674419,16.49279805,1.61946094,1.893323851,3966525.349,1468.26399,0.009545192,7.013930959,0.830498616,15.12899715
649,Dreams,116,200,0.000384403,0.007449432,0.002023513,0.000103706,0.002319014,0.399408121,0.043964591,0.052802507,0.562615806,0.269935734,920.9087788,7.563899158,7.218604651,-28.42498234,-25.88267044,0.641309964,0.548837209,15.62727333,1.639115336,1.856503751,4522653.699,1263.848792,0.009403296,6.974228149,0.944705644,14.83726355
650,Dreams,117,100,0.000519471,0.008975621,0.002590004,6.91E-05,0.002629603,0.388623256,0.057225844,0.045839663,0.60461137,0.263132596,858.8192335,8.962358043,8.75,-27.16180653,-26.25703396,0.649422236,0.444444444,14.98324796,1.774316097,2.024734767,4408651.246,1036.883545,0.011568313,6.989165891,0.936192092,13.60717471
651,Dreams,118,100,0.000651084,0.00966395,0.003739712,9.97E-05,0.003092544,0.423226415,0.055606762,0.046025618,0.574902947,0.234217187,894.2031517,10.32549069,10.73023256,-25.26336742,-23.32350937,0.619024604,0.190697674,14.62480838,1.819380838,2.21060804,3791801.65,1019.471975,0.013723719,7.049641379,1.223139009,12.4052351
652,Dreams,119,158,0.000692029,0.009093622,0.004457315,0.000133384,0.003277489,0.455827867,0.064492663,0.055132631,0.64159763,0.182554033,1249.758121,11.98183858,15.02325581,-24.28401768,-23.47354877,0.639944144,0.069767442,14.00907303,1.941564751,1.649982552,3441152.499,1440.521212,0.013969985,7.489245171,1.114496467,11.02884393
653,Dreams,120,154,0.001525252,0.01542235,0.004908843,0.000309927,0.003970573,0.451547698,0.082905492,0.062613028,0.641708752,0.187566619,1161.006678,17.02914537,14.93981481,-22.45637222,-22.34921921,0.528582386,0.069444444,12.47874438,2.129515948,1.821628265,4382454.203,1628.548177,0.021653318,7.529779715,1.157222196,12.71579718
654,Dreams,121,100,0.001443548,0.012279673,0.003555211,0.000219007,0.00361296,0.44975149,0.072514008,0.061743732,0.654274821,0.173477333,1191.087323,13.04324024,14.06976744,-23.50389168,-24.0788026,0.657783318,0.097674419,13.75931562,1.959672196,1.781208393,4363768.351,1513.533794,0.017125778,7.61404104,1.219931276,12.16600394
655,Dreams,122,98,0.002935007,0.003557369,0.001692859,0.000148781,0.002558069,0.464308124,0.048750886,0.060749001,0.537788129,0.183055578,1518.890002,5.053470429,9.818604651,-27.67138557,-26.62416714,0.560483661,0.311627907,12.98400604,1.996707268,1.344655153,3519643.62,1408.772257,0.008142185,7.567453342,0.491194336,15.4888369
656,Dreams,123,100,0.000424654,0.00638915,0.006072109,0.000158409,0.002827732,0.404890231,0.045102886,0.065890842,0.519783843,0.234646967,1423.003576,10.89111012,9.407407407,-26.21558369,-25.63304867,0.543937833,0.300925926,14.37110802,1.80094188,1.76745562,3501168.266,1593.157959,0.011628814,6.825719708,1.735425782,14.22824755
657,Dreams,124,200,0.004723362,0.005446754,0.002551039,0.000594907,0.002922233,0.438349998,0.050796749,0.09313681,0.502068334,0.252901086,1438.349851,14.86455775,10.39534884,-26.79121029,-25.61364037,0.448088204,0.330232558,13.08906114,1.954455001,2.110644467,3875551.442,2478.521757,0.013082305,6.73849014,3.021239804,13.85087989
658,Dreams,125,72,0.00377778,0.008356154,0.001648771,1.12E-05,0.00267249,0.390418362,0.031845881,0.0572629,0.390375998,0.425975067,1341.842816,4.327964372,4.948837209,-29.63491207,-24.61756504,0.492075899,0.390697674,16.05983072,1.622869071,4.71755321,2066457.398,1831.423964,0.011334165,5.636712143,0.683869059,16.0589892
659,Dreams,126,74,0.005076808,0.008350714,0.000428839,5.21E-09,0.003275128,0.405619457,0.037193986,0.017460576,0.465545807,0.548323992,384.4155131,3.290377697,8.310185185,-25.77783398,-26.95645561,0.560353312,0.023148148,14.74650872,1.781678265,6.24889186,850184.2264,433.8541667,0.011663482,5.603697728,0.452632754,16.2543685
660,Dreams,127,74,0.002329689,0.002075734,0.00021178,3.24E-09,0.001543043,0.277162429,0.011541096,0.01399891,0.376433563,0.608337233,370.5251081,0.989068251,4.376744186,-33.39286747,-28.63811314,0.617104254,0.748837209,16.41066384,1.385251776,10.8768097,731492.536,449.9938681,0.003714515,4.928308174,0.271259511,19.83668972
661,Dreams,128,74,0.007087562,0.014567251,0.001807439,2.84E-05,0.00421735,0.423850266,0.057915676,0.025009084,0.421198984,0.348375737,548.7435382,7.256745378,11.40465116,-23.39513962,-23.52670471,0.595749487,0.051162791,14.9528155,1.767311504,3.526460435,2263063.912,664.4245094,0.019766854,6.308205079,0.661728881,16.90815699
662,Dreams,129,74,0.004885413,0.007344487,0.000337432,2.74E-05,0.003177712,0.4235069,0.036701795,0.015315303,0.418681506,0.463887911,387.4545075,3.068185105,7.949074074,-26.42205818,-28.43774254,0.5170199,0,14.76804597,1.73402321,6.381596768,1547759.222,362.9740397,0.011259506,5.839204832,0.415389346,19.56578395
663,Dreams,130,149,0.0044749,0.010781178,0.001275799,2.26E-05,0.003036215,0.336176229,0.036174946,0.019483557,0.416617933,0.473698511,408.9227237,4.829944092,7.16744186,-28.5341943,-23.27243698,0.636460207,0.465116279,14.31424028,1.737958953,7.780081856,1626632.913,482.6442133,0.013835593,5.549716007,0.520237639,16.90363433
664,Dreams,131,75,0.008668966,0.013881767,0.000898726,6.42E-06,0.00424706,0.433243895,0.053842453,0.020264807,0.429383242,0.388508899,467.9493457,6.057578443,11.35348837,-23.28590172,-23.97535015,0.568226719,0,14.51941734,1.791256556,3.913594316,1662304.991,504.8784975,0.019773382,6.122168796,0.587615319,17.37780591
665,Dreams,132,76,0.004102276,0.00202855,6.20E-05,4.44E-08,0.002039058,0.328082607,0.016200826,0.009652597,0.395882485,0.604055651,278.5896116,1.047646445,4.574074074,-32.83850452,-27.52807045,0.639060672,0.583333333,13.75775578,1.693956416,11.19635974,619524.6403,297.3775228,0.005829496,5.088400159,0.220508813,21.05253366
666,Dreams,133,149,0.005384659,0.010507998,0.009955341,8.20E-06,0.004469141,0.435917565,0.066096347,0.048657794,0.452769657,0.355693744,1167.636973,18.60249742,15.67906977,-21.00265877,-21.16776546,0.646028391,0.055813953,15.76413974,1.672132825,3.002835656,1384517.71,1521.245685,0.0225731,6.400215848,1.662946274,12.50784074
667,Dreams,134,147,0.0036954,0.008264235,0.009568494,2.65E-05,0.004385227,0.457357208,0.068448192,0.053424782,0.492782415,0.275578635,1307.090323,18.84374648,18.71162791,-21.2286512,-21.9858971,0.607821403,0,13.76352697,1.930134788,2.045428035,1765188.433,1657.155251,0.020382945,6.807074034,1.814009803,10.65813287
668,Dreams,135,149,0.000365551,0.000981175,0.003135217,1.84E-05,0.00192569,0.454675851,0.031872437,0.079234936,0.573900353,0.230637583,1942.736664,6.000494777,10.34722222,-28.09986423,-29.16493809,0.526206001,0.444444444,18.05979406,1.514650202,1.759978043,1948400.672,2238.555908,0.004388923,6.651977217,1.586164932,9.32150246
669,Dreams,136,155,0.00125835,0.00125803,0.000610863,5.03E-05,0.001651885,0.437006205,0.029219951,0.050517805,0.431645647,0.373835187,1256.32982,2.188790693,4.674418605,-31.86630573,-32.17890191,0.453656028,0.63255814,12.87581321,1.834116792,3.513990461,2520428.828,1247.623774,0.003110261,6.187516281,0.446933984,18.61247794
671,Family,0,155,0.001520615,0.001368207,0.000496844,0.000234545,0.001553342,0.485786189,0.031413899,0.160298665,0.667621045,0.128976977,3412.311239,2.939376212,5.37962963,-64.55500382,-29.94271787,0.604536342,0.425925926,6.947394047,2.444841263,1.056147306,12372136.26,5112.341309,0.00324364,8.35632552,0.263876839,11.78558788
672,Family,1,196,0.006761177,0.002862099,0.002978043,0.000148084,0.003249866,0.429898754,0.050693176,0.039934593,0.492758417,0.317575336,897.7238693,6.018347853,7.48372093,-27.10190079,-27.29554398,0.537031359,0.018604651,12.88678366,1.989229967,2.494597975,3449917.788,1087.677144,0.011793329,6.808211599,0.909657561,15.82348158
673,Family,2,157,0.005540907,0.001544677,0.000253258,1.35E-05,0.002456077,0.447457645,0.04126476,0.014223746,0.457653531,0.377121146,389.5709969,1.386364824,4.739534884,-31.21502296,-30.41311764,0.536835457,0.162790698,12.29598107,2.035814072,3.000843685,2851516.931,294.353879,0.006966651,6.663154868,0.187343425,19.16030897
674,Family,3,157,0.00292171,0.000855691,0.003704591,7.36E-06,0.00252259,0.424722046,0.041269794,0.037746853,0.401511508,0.339385313,992.3315366,4.871307358,4.921296296,-28.78339838,-29.23696927,0.425736101,0.111111111,12.72768905,1.874763435,2.75496975,2626524.078,1073.270671,0.007299108,6.531511492,1.340957485,16.36618553
675,Family,4,168,0.003427526,0.000787141,0.001509754,1.60E-05,0.002186449,0.453198762,0.037358749,0.023819041,0.428868863,0.343791041,646.8506514,2.559581102,3.637209302,-30.97470432,-29.2987738,0.571691455,0.279069767,10.26972988,2.392744529,2.366798642,3602530.751,516.1959484,0.005496404,6.92685233,0.656329065,19.00548645
676,Family,5,148,0.003113016,0.002506107,0.002489969,0.000130263,0.002531338,0.428023975,0.041949611,0.033060047,0.42907742,0.328230094,832.5907094,5.250942171,4.795348837,-29.41684921,-29.93824444,0.519116079,0.190697674,13.89070611,1.802868707,2.512543346,3114301.589,815.8580124,0.007541337,6.777275425,1.273864608,17.33139139
677,Family,6,156,0.00181198,0.002841642,0.000192282,2.45E-05,0.001950589,0.456253267,0.038056428,0.027357313,0.667936314,0.281232091,533.9723287,1.341015724,5.597222222,-30.755019,-29.96668011,0.525162491,0.481481481,9.923269625,2.584175857,2.175979033,4104754.797,412.2212728,0.004305576,7.074469317,0.164391741,13.35040336
678,Family,7,155,0.003945119,0.003070656,0.000176969,3.56E-05,0.002398746,0.453966522,0.045852516,0.019585756,0.599186701,0.331803426,466.4849949,1.590412323,4.865116279,-30.03273205,-29.29529263,0.603697397,0.111627907,9.010218572,2.804619971,2.293532398,3383070.458,368.3680051,0.006392335,6.849710001,0.192478831,15.24099559
679,Family,8,150,0.005760847,0.008154284,0.000501401,0.00020835,0.003218298,0.469434094,0.050433696,0.037643078,0.54044245,0.250214683,713.1661054,4.281625377,6.795348837,-27.36729893,-27.32443813,0.505201317,0.027906977,9.675352914,2.744836773,1.643029025,5234334.074,454.2003543,0.011493264,7.467476217,0.401533969,18.52284821
680,Family,9,150,0.004936677,0.002966896,0.001009974,9.28E-05,0.002759369,0.464410346,0.048471136,0.036417643,0.542697361,0.271561552,762.9518466,3.452952153,7.189814815,-28.66078037,-28.55982388,0.580782734,0.023148148,11.29226608,2.343122084,2.120922302,4136796.094,631.4412435,0.008220125,7.222295339,0.298426113,16.60705898
681,Family,10,149,0.004011443,0.003569777,0.001156384,0.000109251,0.002718155,0.468387391,0.050831457,0.037765716,0.584241718,0.248362817,760.5498872,3.647444118,7.879069767,-28.48509483,-28.51929424,0.540307026,0.009302326,10.64767455,2.507104196,1.986613371,4169570.612,772.5912972,0.008001376,7.331867666,0.366521118,14.30264205
682,Family,11,150,0.004573834,0.003511167,0.001536663,2.63E-05,0.002818556,0.453717495,0.05188563,0.024904615,0.55540866,0.311868458,552.678642,3.809119332,7.520930233,-28.27847927,-27.08079433,0.476608302,0.046511628,10.32486518,2.490827493,2.691889961,3009535.564,561.3655977,0.008938979,6.851979724,0.535022757,15.07727955
683,Family,12,150,0.002712254,0.005248018,0.001449003,1.10E-05,0.002826543,0.439515723,0.046380193,0.030897352,0.532185026,0.276653267,679.6627925,4.416473545,10.125,-27.85487534,-27.68030861,0.513324307,0.046296296,14.33548752,1.880412158,2.669957243,2490183.003,871.5962728,0.008829178,6.782275672,0.668548575,12.23879055
684,Family,13,149,0.004912661,0.006727088,0.002822407,8.67E-05,0.003560116,0.455933901,0.063079924,0.039709757,0.546743314,0.220384569,885.3797917,7.269945439,12.88372093,-25.632351,-25.54934227,0.46365634,0.018604651,12.29949049,2.115182477,1.948141748,3627057.409,961.7830214,0.013736857,7.292022563,0.774072699,12.30698062
685,Family,14,148,0.004998088,0.00298141,0.000928811,7.25E-05,0.002532729,0.469640315,0.049562225,0.036007903,0.596673373,0.247251019,939.654318,3.229165988,8.358139535,-29.520998,-28.41291031,0.412709532,0.376744186,10.30459506,2.5795018,1.733064284,3365143.803,903.3929869,0.008487384,7.348291246,0.191446561,13.97699911
686,Family,15,154,0.005351994,0.005267644,0.009212225,0.001449907,0.004358184,0.486423344,0.088819041,0.087965224,0.654349418,0.125361647,1821.527411,28.3191105,30.64814815,-23.61578246,-22.25276622,0.465003799,0,8.218237954,3.028998362,1.475411353,4724564.909,2283.815511,0.020965135,8.002200184,0.887491472,9.900054179
687,Family,16,157,0.001483412,0.003697169,0.010251521,0.001616956,0.003757086,0.487225349,0.076871357,0.094429052,0.694055751,0.117881449,1861.282463,30.6725244,29.60930233,-25.67515514,-27.84040028,0.428659068,0.125581395,8.120771885,2.976185723,1.483433596,4677992.458,2422.33512,0.016733944,7.986559207,1.240119505,9.055147089
688,Family,17,168,0.000548692,0.000694959,0.000575858,0.000227975,0.001258813,0.452956773,0.02665297,0.052827489,0.658302361,0.242889877,1208.197007,3.077771525,6.018604651,-33.66275677,-31.88094017,0.441963718,0.841860465,9.075273378,2.790152505,2.713295357,3344956.482,1496.106922,0.00198825,7.137797963,0.246551941,11.8711501
689,Family,18,160,0.005674819,0.000445097,0.000708785,0.000140509,0.002390626,0.475048648,0.046876844,0.040127224,0.332302389,0.321275502,1240.047214,2.632005222,3.736111111,-29.12618446,-28.43763371,0.468493646,0.175925926,12.26987158,2.088645059,1.795847346,5127167.039,567.1407064,0.006867439,7.39220126,0.231871749,22.6732296
690,Family,19,155,0.004950609,0.000465202,0.001873098,4.01E-05,0.002556821,0.463354951,0.044958932,0.036696039,0.360825267,0.322585206,1321.086961,3.253956295,5.911627907,-28.4071096,-28.13498898,0.460395336,0.041860465,15.19369716,1.516336585,1.91202621,2620220.324,1076.96062,0.007221996,6.868331523,0.459640508,19.19814263
691,Family,20,30,0.0017633,0.002830045,0.001703047,7.16E-06,0.002304173,0.451879616,0.041772831,0.044349564,0.46149939,0.290887446,1040.323757,3.958330217,8.293023256,-28.840467,-29.60508839,0.410421975,0.293023256,12.58547912,2.000961107,2.706877785,2004422.608,1353.787473,0.006240282,6.696380606,0.827963191,13.62642665
692,Family,21,155,0.000593964,0.001671656,0.006032488,3.98E-05,0.002535981,0.456131448,0.040055992,0.054612901,0.565375021,0.217897329,1177.967882,7.995372381,11.23148148,-27.59927429,-25.31262684,0.54208663,0.416666667,11.82190952,2.278148766,2.349482111,2381052.515,1509.816488,0.008102073,7.104953945,1.512641842,12.40945595
693,Family,22,74,0.000527625,0.005855386,0.004352685,1.25E-05,0.00288713,0.426946942,0.039395528,0.043041424,0.469840458,0.263651233,956.2207258,7.705588872,9.720930233,-26.2980508,-26.38990711,0.558581302,0.046511628,13.65855603,1.896224113,2.68855113,2262464.725,1168.501771,0.009224726,6.760918322,2.001094731,16.61237385
694,Family,23,200,0.005586702,0.005432135,0.002126124,2.20E-05,0.003419699,0.422496034,0.045595161,0.031758721,0.456646776,0.301840932,791.3822907,6.034505979,8.837209302,-26.4407082,-28.00541107,0.496473343,0,16.14306698,1.498859503,2.636873324,2866716.555,873.7472747,0.012965881,6.686403629,0.988864081,18.34266088
